phrase,en,id
看得出,can see,2356
看热闹,to enjoy watching a bustling scene,2357
看似,to look as if,2358
看台,terrace,2359
看样子,it seems,2360
看中,to have a preference for,2361
看重,to regard as important,2362
慷慨,vehement,2363
扛,to carry on one's shoulder,2364
抗衡,contend against,2365
抗拒,to resist,2366
抗生素,antibiotic,2367
抗争,to resist,2368
考量,to consider,2369
烤,to roast,2370
靠拢,to draw close to,2371
苛刻,harsh,2372
科幻,science fiction,2373
科目,subject,2374
科普,popular science,2375
磕,to tap,2376
壳,shell,2377
咳嗽,to cough,2378
可悲,lamentable,2379
可不是,that's just the way it is,2380
可乘之机,opportunity that can be exploited to one’s advantage,2381
可耻,shameful,2382
可歌可泣,lit. you can sing or you can cry,2383
可观,considerable,2384
可贵,to be treasured,2385
可口,tasty,2386
可谓,it could even be said,2387
可恶,repulsive,2388
可想而知,it is obvious that...,2389
可笑,funny,2390
可信,trustworthy,2391
可行,feasible,2392
可疑,suspicious,2393
克隆,clone,2394
克制,to restrain,2395
刻苦,hardworking,2396
刻意,meticulous,2397
刻舟求剑,lit. a notch on the side of a boat to locate a sword dropped overboard,2398
客房,guest room,2399
客机,passenger plane,2400
客流,passenger flow,2401
客运,passenger transportation,2402
恳求,to beg,2403
啃,to gnaw,2404
坑,hole,2405
空荡荡,absolutely empty,2406
空难,air crash,2407
空前,unprecedented,2408
空想,daydream,2409
空虚,hollow,2410
恐怖,terrible,2411
恐吓,to threaten,2412
恐慌,panic,2413
恐惧,to be frightened,2414
恐龙,dinosaur,2415
空白,blank space,2416
空地,vacant land,2417
空隙,crack,2418
控告,to accuse,2419
抠,to dig out; to pick out; to carve; to cut; to study meticulously; to lift one's clothes; stingy; miserly,2420
口碑,public praise,2421
口才,eloquence,2422
口吃,to stammer,2423
口感,taste,2424
口径,caliber,2425
口令,oral command,2426
口气,tone of voice,2427
口腔,oral cavity,2428
口哨,whistle,2429
口水,saliva,2430
口头,oral,2431
口味,a person's preferences,2432
口香糖,chewing gum,2433
口音,voice,2434
口罩,mask,2435
口子,hole,2436
扣除,to deduct,2437
扣留,to detain,2438
扣人心弦,to excite,2439
扣押,to detain,2440
枯燥,dry and dull,2441
哭泣,to weep,2442
哭笑不得,lit. not to know whether to laugh or cry,2443
窟窿,hole,2444
苦力,bitter work,2445
苦练,to train hard,2446
苦难,suffering,2447
苦恼,vexed,2448
苦笑,to force a smile,2449
苦心,painstaking effort,2450
酷似,to strikingly resemble,2451
夸,to boast,2452
夸大,to exaggerate,2453
夸奖,to praise,2454
夸夸其谈,to talk big,2455
夸耀,to brag about,2456
夸张,to exaggerate,2457
垮,to collapse,2458
挎,to carry (esp. slung over the arm,2459
跨国,transnational,2460
跨越,to step across,2461
快捷,quick,2462
宽敞,spacious,2463
宽泛,wide-ranging,2464
宽厚,tolerant,2465
宽容,lenient,2466
宽恕,to forgive,2467
宽松,to relax,2468
款式,pattern,2469
款项,funds,2470
筐,basket,2471
狂欢,party,2472
狂欢节,carnival,2473
狂热,zealotry,2474
旷课,to play truant,2475
况且,moreover,2476
矿藏,mineral resources,2477
框,frame,2478
框架,frame,2479
亏本,to make a loss,2480
亏损,deficit,2481
昆虫,insect,2482
捆,a bunch,2483
困惑,bewildered,2484
困境,predicament,2485
扩,to enlarge,2486
扩建,to extend (a building,2487
扩散,to spread,2488
扩张,expansion,2489
括弧,parenthesis,2490
阔绰,ostentatious,2491
拉动,to pull,2492
拉拢,to rope in,2493
拉锁,zipper,2494
啦啦队,cheerleading squad,2495
喇叭,horn,2496
腊月,twelfth lunar month,2497
蜡,candle,2498
蜡烛,candle,2499
辣椒,hot pepper,2500
来宾,guest,2501
来电,incoming telegram or telephone call,2502
来访,to pay a visit,2503
来回,to make a round trip,2504
来历,history,2505
来临,to approach,2506
来龙去脉,the rise and fall of the terrain the whole sequence of events,2507
来年,next year,2508
来源于,to originate in,2509
拦,to block sb's path,2510
栏,fence,2511
栏杆,railing,2512
蓝图,blueprint,2513
揽,to monopolize,2514
缆车,cable car,2515
懒得,not to feel like,2516
懒惰,idle,2517
滥用,to misuse,2518
狼,wolf,2519
狼狈,in a difficult situation,2520
朗诵,to read aloud with expression,2521
浪,wave,2522
捞,to fish up,2523
劳动力,labor force,2524
劳累,tired,2525
劳务,service,2526
牢固,firm,2527
牢记,to keep in mind,2528
牢牢,firmly,2529
唠叨,to prattle,2530
老伴儿,erhua variant of 老伴,2531
老大,old age,2532
老汉,old man,2533
老化,to age,2534
老人家,polite term for old woman or man,2535
老实说,honestly speaking,2536
老远,very far away,2537
老字号,shop,2538
姥姥,(coll.) mother's mother,2539
姥爷,maternal grandfather,2540
涝,flooded,2541
乐意,to be willing to do sth,2542
乐园,paradise,2543
勒,to strap tightly,2544
雷同,mirroring others,2545
累积,to accumulate,2546
累计,to accumulate,2547
类别,classification,2548
棱角,edge and corner,2549
冷淡,cold,2550
冷冻,to freeze,2551
冷酷,grim,2552
冷酷无情,cold-hearted,2553
冷落,desolate,2554
冷门,a neglected branch (of arts,2555
冷漠,cold and detached towards sb,2556
冷笑,to sneer,2557
冷战,cold war,2558
愣,to look distracted,2559
离谱,excessive,2560
离奇,odd,2561
离职,to retire,2562
黎明,dawn,2563
礼服,ceremonial robe,2564
礼品,gift,2565
礼仪,etiquette,2566
里程碑,milestone,2567
理睬,to heed,2568
理会,to understand,2569
理科,the sciences,2570
理念,idea,2571
理事,member of council,2572
理所当然,as it should be by rights,2573
理性,reason,2574
理直气壮,in the right and self-confident,2575
力不从心,less capable than desirable,2576
力度,strength,2577
力求,to make every effort to,2578
力所能及,as far as one's capabilities extend,2579
力争,to work hard for,2580
历程,course,2581
历届,all previous (meetings,2582
历经,to experience,2583
历来,always,2584
历时,to last,2585
立方,cube,2586
立方米,cubic meter,2587
立功,to render meritorious service/to make worthy contributions/to distinguish oneself,2588
立交桥,overpass,2589
立体,three-dimensional,2590
立足,to stand,2591
励志,to encourage,2592
利害,pros and cons,2593
利率,interest rates,2594
利索,nimble,2595
粒,grain,2596
连滚带爬,rolling and crawling,2597
连绵,continuous,2598
连任,to continue in office,2599
连锁,to interlock,2600
连锁店,chain store,2601
连夜,that very night,2602
怜惜,to take pity on,2603
帘子,curtain,2604
莲子,lotus seed,2605
联邦,federal,2606
联欢,to have a get-together,2607
联网,network,2608
廉价,cheaply-priced,2609
廉洁,honest,2610
廉正,upright and honest,2611
廉政,honest or clean politics,2612
脸颊,cheek,2613
炼,to refine,2614
恋恋不舍,reluctant to part,2615
良,good,2616
良心,conscience,2617
良性,positive,2618
凉爽,cool and refreshing,2619
两口子,husband and wife,2620
两栖,amphibious,2621
亮点,highlight,2622
亮丽,bright and beautiful,2623
亮相,to strike a pose to make a public appearance,2624
谅解,to understand,2625
辽阔,vast,2626
疗法,therapy,2627
疗效,healing efficacy,2628
寥寥无几,just a very few,2629
潦草,careless,2630
了结,to settle,2631
了却,to resolve,2632
料到,to foresee,2633
料理,to arrange,2634
咧嘴,to grin,2635
列举,a list,2636
劣势,inferior,2637
劣质,shoddy,2638
烈士,martyr,2639
猎犬,hound,2640
猎人,hunter,2641
裂缝,crack,2642
裂痕,crack,2643
拎,to lift,2644
邻国,bordering country,2645
临,to face,2646
临床,clinical,2647
临街,facing the street,2648
临近,close to,2649
淋,to sprinkle,2650
灵,quick,2651
灵感,inspiration,2652
灵魂,soul,2653
灵机一动,a bright idea suddenly occurs,2654
灵敏,smart,2655
灵巧,deft,2656
灵通,fast and abundant,2657
凌晨,very early in the morning,2658
零花钱,pocket money,2659
零件,part,2660
零钱,change,2661
零售,to retail,2662
领队,to lead a group,2663
领会,to understand,2664
领军,to lead troups,2665
领略,to have a taste of,2666
领事,consul,2667
领事馆,consulate,2668
领土,territory,2669
领悟,to understand,2670
领养,adoption,2671
领域,domain,2672
溜,to slip away,2673
溜达,to stroll,2674
浏览,to skim over,2675
浏览器,browser,2676
留恋,reluctant to leave,2677
留念,to keep as a souvenir,2678
留神,to take care,2679
留心,to be careful,2680
留意,to be mindful,2681
流畅,flowing (of speech,2682
流程,course,2683
流浪,to drift about,2684
流泪,to shed tears,2685
流量,flow rate,2686
流露,to reveal (indirectly,2687
流氓,rogue,2688
流入,to flow into,2689
流失,(of soil etc) to wash away,2690
流水,running water,2691
流淌,to flow,2692
流向,direction of a current,2693
流血,to bleed,2694
流域,river basin,2695
流转,to be on the move,2696
柳树,willow,2697
遛,to stroll; to walk,2698
龙舟,dragon boat,2699
聋,deaf,2700
聋人,deaf person,2701
笼子,cage,2702
隆重,grand,2703
垄断,to enjoy market dominance,2704
笼统,general,2705
笼罩,to envelop,2706
搂,to hug,2707
露面,to show one's face,2708
芦花,reed catkins,2709
炉灶,stove,2710
炉子,stove,2711
卤味,food prepared by stewing in soy sauce and spices,2712
鲁莽,hot-headed,2713
录制,to record,2714
鹿,deer,2715
路程,route,2716
路灯,street lamp,2717
路段,section of a road,2718
路况,road condition(s) (e.g. surface,2719
路面,pavement,2720
路人,passer-by,2721
路途,(lit. and fig.) way,2722
路子,method,2723
露天,outdoors,2724
旅程,journey,2725
旅途,journey,2726
铝,aluminum,2727
屡,time and again,2728
屡次,repeatedly,2729
缕,strand,2730
履行,to fulfill,2731
率,rate,2732
绿灯,green light,2733
绿地,green area,2734
孪生,twin,2735
卵,egg,2736
乱七八糟,everything in disorder,2737
掠夺,to plunder,2738
略,plan,2739
略微,a little bit,2740
抡,to swing (one's arms,2741
伦理,ethics,2742
轮换,to rotate,2743
轮廓,an outline,2744
轮流,to alternate,2745
轮胎,tire,2746
论述,treatise,2747
论坛,forum,2748
论证,to prove a point,2749
罗,gauze,2750
萝卜,radish,2751
螺丝,screw,2752
裸,naked,2753
裸露,naked,2754
络绎不绝,continuously,2755
落差,drop in elevation,2756
落地,to fall to the ground,2757
落户,to settle,2758
落下,to fall,2759
麻,generic name for hemp,2760
麻,generic name for hemp,2761
麻痹,paralysis,2762
麻将,mahjong,2763
麻辣,hot and numbing,2764
麻木,numb,2765
麻醉,anesthesia,2766
马后炮,lit. firing after the horse,2767
马虎,careless,2768
马力,horsepower,2769
马桶,chamber pot,2770
马戏,circus,2771
码,weight,2772
码,weight,2773
埋藏,to bury,2774
埋伏,to ambush,2775
埋没,to engulf,2776
买不起,cannot afford,2777
迈,to take a step,2778
迈进,to step in,2779
卖弄,to show off,2780
脉搏,pulse,2781
脉络,arteries and veins,2782
埋怨,to complain,2783
蛮,barbarian,2784
瞒,to conceal from,2785
满怀,to have one's heart filled with,2786
蔓延,to extend,2787
漫,free,2788
漫游,to travel around,2789
慢慢来,take your time,2790
慢性,slow and patient,2791
忙活,to be really busy,2792
忙碌,busy,2793
忙乱,rushed and muddled,2794
盲目,blind,2795
茫然,blankly,2796
矛头,spearhead,2797
茅台,Maotai town in Renhuai county,2798
茂密,dense,2799
茂盛,lush,2800
冒充,to feign,2801
冒犯,to offend,2802
冒昧,bold,2803
冒险,to take risks,2804
没劲,to have no strength,2805
没说的,nothing to pick on,2806
没完没了,without end,2807
没意思,boring,2808
没辙,at one's wit's end,2809
没准儿,not sure,2810
玫瑰,rugosa rose,2811
枚,classifier for coins,2812
眉开眼笑,brows raised in delight,2813
眉毛,eyebrow,2814
煤矿,coal mine,2815
煤炭,coal,2816
每当,whenever,2817
每逢,every time,2818
美德,virtue,2819
美观,pleasing to the eye,2820
美化,to make more beautiful,2821
美景,beautiful scenery,2822
美满,happy,2823
美妙,beautiful,2824
美人,beauty,2825
美味,delicious,2826
美中不足,everything is fine except for one small defect,2827
美滋滋,very happy,2828
魅力,charm,2829
闷,stuffy,2830
门当户对,the families are well-matched in terms of social status an appropriate match,2831
门槛,doorstep,2832
门铃,doorbell,2833
门路,way of doing sth,2834
闷,bored,2835
萌发,to sprout,2836
萌芽,to sprout,2837
盟友,ally,2838
朦胧,hazy,2839
猛烈,fierce,2840
猛然,suddenly,2841
梦幻,dream,2842
弥补,to complement,2843
弥漫,to pervade,2844
迷惑,to puzzle,2845
迷惑不解,to feel puzzled,2846
迷恋,to be infatuated with,2847
迷路,to lose the way,2848
迷失,to lose,2849
谜,riddle,2850
谜底,answer to a riddle,2851
谜团,riddle,2852
谜语,riddle,2853
秘方,secret recipe,2854
秘诀,secret know-how,2855
密不可分,inextricably linked,2856
密度,density,2857
密封,to seal up,2858
密集,concentrated,2859
蜜,honey,2860
蜜蜂,bee,2861
蜜月,honeymoon,2862
棉花,cotton,2863
免,to excuse sb,2864
免不了,unavoidable,2865
免除,to prevent,2866
免疫,immunity,2867
免职,to relieve sb of his post,2868
勉强,to do with difficulty,2869
缅怀,to commemorate,2870
面部,face,2871
面粉,flour,2872
面红耳赤,flushed with anger,2873
面面俱到,(idiom) take care of everything,2874
面目全非,nothing remains the same,2875
苗,sprout,2876
苗条,(of a woman) slim,2877
苗头,first signs,2878
描绘,to describe,2879
瞄准,to take aim at,2880
渺小,minute,2881
庙,temple,2882
庙会,temple fair,2883
灭绝,to extinguish,2884
灭亡,to be destroyed,2885
民办,run by the local people,2886
民俗,popular custom,2887
民用,(for) civilian use,2888
民众,populace,2889
敏捷,nimble,2890
敏锐,keen,2891
名副其实,not just in name only,2892
名贵,famous and valuable,2893
名利,fame and profit,2894
名气,reputation,2895
名声,reputation,2896
名言,saying,2897
名著,masterpiece,2898
明朗,bright,2899
明媚,bright and beautiful,2900
明智,sensible,2901
铭记,to engrave in one's memory,2902
命,life,2903
命名,to give a name to,2904
命题,proposition (logic,2905
摸索,to feel about,2906
模拟,imitation,2907
磨合,to break in,2908
磨难,a torment,2909
磨损,wear and tear,2910
蘑菇,mushroom,2911
魔鬼,devil,2912
魔术,magic,2913
抹,to smear,2914
末日,last day,2915
没落,to decline,2916
陌生,strange,2917
莫非,can it be possible that,2918
莫过于,nothing can surpass,2919
莫名其妙,(idiom) baffling,2920
漠然,indifferent,2921
墨,ink stick,2922
默读,to read in silence,2923
默默无闻,obscure and unknown,2924
默契,tacit understanding,2925
谋害,to conspire to murder,2926
谋求,to seek,2927
谋生,to seek one's livelihood,2928
牡丹,Mudan District of Heze City 菏泽市,2929
亩,classifier for fields,2930
木板,slab,2931
木材,wood,2932
木匠,carpenter,2933
木偶,puppet,2934
目不转睛,unable to take one's eyes off,2935
目瞪口呆,dumbstruck,2936
目的地,destination,2937
目睹,to witness,2938
目录,catalog,2939
目中无人,to consider everyone else beneath one,2940
沐浴露,shower gel,2941
牧场,pasture,2942
牧民,herdsman,2943
募捐,to solicit contributions,2944
墓碑,gravestone,2945
墓地,cemetery,2946
幕,curtain or screen,2947
幕后,behind the scenes,2948
穆斯林,Muslim,2949
拿手,expert in,2950
哪知道,how would one ever know,2951
呐喊,shout,2952
纳闷儿,erhua variant of 纳闷,2953
纳入,to bring into,2954
纳税,to pay taxes,2955
纳税人,taxpayer,2956
乃,to be,2957
乃至,and even,2958
耐,capable of enduring,2959
耐人寻味,thought-provoking,2960
耐性,patience,2961
南瓜,pumpkin,2962
难处,trouble,2963
难得一见,rarely seen,2964
难点,difficulty,2965
难怪,(it's) no wonder,2966
难关,difficulty,2967
难堪,hard to take,2968
难说,be hard to say,2969
难为情,embarrassed,2970
难以想象,hard to imagine,2971
难以置信,hard to believe,2972
挠,to scratch,2973
恼羞成怒,to fly into a rage out of humiliation,2974
脑海,the mind,2975
脑筋,brains,2976
闹事,to cause trouble,2977
闹着玩儿,to play games,2978
内存,internal storage,2979
内阁,(government) cabinet,2980
内涵,meaningful content,2981
内行,expert,2982
内幕,inside story,2983
内向,reserved domestic-oriented,2984
内需,domestic demand,2985
嫩,tender,2986
能耗,energy consumption,2987
能耐,ability,2988
能人,capable person,2989
能源,energy,2990
尼龙,nylon,2991
泥潭,quagmire,2992
泥土,earth,2993
拟,to plan to,2994
拟定,to draw up,2995
逆,contrary,2996
匿名,anonymous,2997
年画,New Year picture,2998
年迈,old,2999
年限,age limit,3000
年薪,annual salary,3001
年夜饭,New Year's Eve family dinner,3002
年终,end of the year,3003
黏,sticky,3004
念念不忘,to keep in mind constantly,3005
念书,to read,3006
念头,thought,3007
娘,mother,3008
酿造,to brew,3009
鸟巢,bird's nest,3010
尿,to urinate,3011
捏,to pinch,3012
拧,to pinch,3013
凝固,to freeze,3014
凝聚,to condense,3015
拧,mistake,3016
宁可,preferably,3017
宁愿,would rather,3018
扭曲,to twist,3019
扭头,to turn one's head,3020
扭转,to reverse,3021
纽带,tie,3022
纽扣,button,3023
农场,farm,3024
农历,the traditional Chinese calendar,3025
农民工,migrant workers,3026
农作物,(farm) crops,3027
浓厚,dense,3028
浓缩,to concentrate,3029
浓郁,rich,3030
浓重,dense,3031
弄虚作假,to practice fraud,3032
奴隶,slave,3033
女婿,daughter's husband,3034
暖烘烘,nice and warm,3035
虐待,to mistreat,3036
挪,to shift,3037
诺言,promise,3038
哦,"oh. ",3039
殴打,to beat up,3040
呕吐,to vomit,3041
趴,to lie on one's stomach,3042
拍板,clapper-board,3043
拍卖,to auction,3044
拍戏,to shoot a movie,3045
排斥,to reject,3046
排放,emission,3047
排练,to rehearse,3048
徘徊,to dither,3049
牌照,(business) licence,3050
派别,denomination,3051
派遣,to send,3052
攀,to climb,3053
攀升,to clamber up,3054
盘,plate,3055
盘算,to plot,3056
判处,to sentence,3057
判定,to judge,3058
判决,judgment,3059
盼,to hope for,3060
叛逆,to rebel,3061
庞大,huge,3062
旁观,spectator,3063
抛,to throw,3064
抛开,to throw out,3065
抛弃,to abandon,3066
刨,to dig,3067
跑车,racing bicycle,3068
跑道,athletic track,3069
跑龙套,to play a small role,3070
泡沫,foam,3071
胚胎,embryo,3072
陪伴,to accompany,3073
陪葬,to be buried with or next to dead person (of deceased's partner,3074
赔钱,to lose money,3075
佩服,to admire,3076
配件,component,3077
配偶,consort,3078
配送,distribution,3079
配音,dubbing,3080
喷泉,fountain,3081
抨击,to attack,3082
烹调,to cook,3083
蓬勃,vigorous,3084
鹏程万里,the fabled roc flies ten thousand miles,3085
膨胀,to expand,3086
捧,to clasp,3087
捧场,to cheer on,3088
碰钉子,to meet with a rebuff,3089
碰巧,by chance,3090
碰上,to run into,3091
碰撞,to collide,3092
批发,wholesale,3093
批判,to criticize,3094
披露,to reveal,3095
劈,to hack,3096
皮带,strap,3097
疲惫,beaten,3098
疲惫不堪,exhausted,3099
疲倦,to tire,3100
疲劳,fatigue,3101
脾,spleen,3102
匹配,to mate or marry,3103
媲美,to match,3104
僻静,lonely,3105
譬如,for example,3106
譬如说,for example,3107
片子,film,3108
偏差,bias,3109
偏方,folk remedy,3110
偏见,prejudice,3111
偏僻,remote,3112
偏偏,(indicates that sth turns out just the opposite of what one would wish) unfortunately,3113
偏向,partial towards sth,3114
偏远,remote,3115
篇幅,length,3116
片段,fragment,3117
骗人,to cheat sb,3118
漂,to float,3119
飘,to float,3120
票房,box office,3121
撇,to throw,3122
拼搏,to struggle,3123
拼命,to do one's utmost,3124
贫富,poor and rich,3125
贫穷,poor,3126
频率,frequency,3127
频频,repeatedly,3128
品尝,to taste a small amount,3129
品德,moral character,3130
品位,rank,3131
品行,behavior,3132
聘,to engage,3133
聘任,to appoint,3134
聘用,to employ,3135
乒乓球,table tennis,3136
平常心,ordinary mindset,3137
平淡,flat,3138
平和,gentle,3139
平价,reasonably priced,3140
平面,plane,3141
平民,ordinary people,3142
平日,ordinary day,3143
平息,to settle,3144
评定,to evaluate,3145
评论员,commentator,3146
评判,to judge,3147
评审,to appraise,3148
评委,evaluation committee,3149
凭借,to rely on,3150
凭着,relying on,3151
凭证,proof,3152
瓶颈,bottleneck,3153
萍水相逢,strangers coming together by chance,3154
泼冷水,lit. to pour cold water on,3155
颇,rather,3156
迫不及待,impatient,3157
迫害,to persecute,3158
迫使,to force,3159
破案,to solve a case,3160
破除,to eliminate,3161
破解,to break (a bond,3162
破旧,shabby,3163
破裂,to rupture,3164
破灭,to be shattered,3165
破碎,to smash to pieces,3166
魄力,courage,3167
扑克,poker,3168
扑面而来,lit. sth hits one in the face,3169
铺路,to pave,3170
菩萨,Bodhisattva,3171
朴实,plain,3172
朴素,plain and simple,3173
普通人,ordinary person,3174
谱,chart,3175
瀑布,waterfall,3176
七嘴八舌,lively discussion with everybody talking at once,3177
沏,to steep,3178
凄凉,mournful,3179
期盼,hope and expectation,3180
欺骗,to deceive,3181
欺诈,to cheat,3182
漆,paint,3183
齐心协力,to work with a common purpose,3184
其后,next,3185
其间,in between,3186
奇花异草,very rarely seen,3187
奇迹,miracle,3188
奇特,peculiar,3189
歧视,to discriminate against,3190
祈祷,to pray,3191
棋,chess,3192
棋子,chess piece,3193
旗袍,Chinese-style dress,3194
旗帜,ensign,3195
乞丐,beggar,3196
乞求,to beg,3197
乞讨,to beg,3198
岂有此理,how can this be so?,3199
启迪,to edify,3200
启蒙,to instruct the young,3201
启示,to reveal,3202
起步,to set out,3203
起草,to make a draft,3204
起程,to set out,3205
起初,originally,3206
起伏,to move up and down,3207
起劲,vigorously,3208
起跑线,the starting line,3209
起源,origin,3210
气愤,indignant,3211
气管,windpipe,3212
气馁,to be discouraged,3213
气派,imposing manner or style,3214
气泡,bubble,3215
气魄,spirit,3216
气势,imposing manner,3217
气味,odor,3218
气息,breath,3219
气质,temperament,3220
迄今,so far,3221
迄今为止,so far,3222
契机,opportunity,3223
契约,agreement,3224
器材,equipment,3225
器械,apparatus,3226
掐,to pick to fight,3227
卡," to block",3228
卡子,clip,3229
洽谈,to discuss,3230
恰到好处,it's just perfect,3231
恰恰相反,just the opposite,3232
恰巧,fortunately,3233
恰如其分,(idiom) appropriate,3234
千变万化,countless changes,3235
千方百计,lit. thousand ways,3236
千家万户,every family,3237
千军万马,magnificent army with thousands of men and horses,3238
千钧一发,a thousand pounds hangs by a thread,3239
迁,to move,3240
迁就,to yield,3241
迁移,to migrate,3242
牵扯,to involve,3243
牵挂,to worry about,3244
牵涉,to involve,3245
牵头,to lead,3246
牵制,to control,3247
铅,lead,3248
谦逊,humble,3249
签,inscribed bamboo stick (used in divination,3250
签署,to sign,3251
前辈,senior,3252
前不久,not long ago,3253
前赴后继,to advance dauntlessly in wave upon wave,3254
前期,preceding period,3255
前任,predecessor,3256
前所未有,unprecedented,3257
前台,stage,3258
前无古人,unprecedented,3259
前夕,eve,3260
前线,front line,3261
前沿,front-line,3262
前仰后合,to sway to and fro,3263
前者,the former,3264
虔诚,pious,3265
钱财,wealth,3266
钳子,pliers,3267
潜能,potential,3268
潜水,to dive,3269
潜艇,submarine,3270
潜移默化,imperceptible influence,3271
潜在,hidden,3272
谴责,to denounce,3273
欠缺,to be deficient in,3274
欠条,IOU,3275
歉意,apology,3276
呛,to choke,3277
枪毙,to execute by firing squad,3278
腔,cavity of body,3279
强加,to impose,3280
强劲,strong,3281
强项,key strength,3282
强行,to do sth by force,3283
强硬,tough,3284
强占,to occupy by force,3285
强制,to enforce,3286
抢夺,to plunder,3287
抢劫,to rob,3288
抢眼,eye-catching,3289
敲边鼓,to back sb up,3290
敲诈,to rip off,3291
乔装,to pretend,3292
瞧不起,to look down upon,3293
巧合,coincidence,3294
窍门,a trick,3295
翘,to stick up,3296
撬,to lift,3297
切除,to excise,3298
切断,to cut off,3299
切割,to cut,3300
且,and,3301
且,and,3302
切身,direct,3303
窃取,to steal,3304
钦佩,to admire,3305
侵害,to encroach on,3306
侵略,invasion,3307
侵权,to infringe the rights of,3308
侵占,to invade and occupy,3309
亲和力,(personal) warmth,3310
亲近,intimate,3311
亲朋好友,friends and family,3312
亲戚,a relative,3313
亲情,affection,3314
亲热,affectionate,3315
亲身,personal,3316
亲生,one's own,3317
亲手,personally,3318
亲友,friends and relatives,3319
勤工俭学,to work part time while studying,3320
勤快,diligent,3321
勤劳,hardworking,3322
寝室,bedroom,3323
青春期,puberty,3324
青蛙,frog,3325
轻而易举,easy,3326
轻蔑,to contempt,3327
轻微,slight,3328
轻型,light (machinery,3329
倾家荡产,to lose a family fortune,3330
倾诉,to say everything,3331
倾听,to listen attentively,3332
倾销,to dump (goods,3333
倾斜,to incline,3334
清除,to clear away,3335
清脆,sharp and clear,3336
清单,list of items,3337
清淡,light (of food,3338
清静,quiet,3339
清凉,cool,3340
清明,Qingming or Pure Brightness,3341
清晰,clear,3342
清新,fresh and clean,3343
清真寺,mosque,3344
情,feeling,3345
情报,information,3346
情不自禁,unable to restrain emotions,3347
情调,sentiment,3348
情怀,feelings,3349
情结,complex,3350
情侣,sweethearts,3351
情人,lover,3352
情谊,friendship,3353
情愿,willingness,3354
请柬,invitation card,3355
请帖,invitation card,3356
庆典,celebration,3357
庆贺,to congratulate,3358
庆幸,to rejoice,3359
丘陵,hills,3360
囚犯,prisoner,3361
求婚,to propose marriage,3362
求救,to cry for help,3363
求学,to seek knowledge,3364
求医,to seek medical treatment,3365
求证,to seek proof,3366
求助,to request help,3367
曲线,curve,3368
曲折,winding,3369
驱动,to drive,3370
驱逐,to expel,3371
屈服,to surrender,3372
趋于,to tend towards,3373
曲,tune,3374
取代,to replace,3375
取缔,to suppress,3376
取而代之,to substitute for sb,3377
取经,to journey to India on a quest for the Buddhist scriptures,3378
取决于,depending on,3379
取暖,to warm oneself,3380
取胜,to score a victory,3381
取笑,to tease,3382
娶,to take a wife,3383
去除,to remove,3384
去处,place,3385
去向,the position of sth,3386
趣味,fun,3387
圈套,trap,3388
圈子,circle,3389
权衡,to consider,3390
权威,authority,3391
权益,rights,3392
全长,overall length,3393
全程,the whole distance,3394
全方位,all around,3395
全局,overall situation,3396
全力以赴,to do at all costs,3397
全能,omnipotent,3398
全文,entire text,3399
全心全意,heart and soul,3400
拳,fist,3401
拳头,fist,3402
劝告,to advise,3403
劝说,to persuade,3404
劝阻,to advise against,3405
缺口,nick,3406
缺失,deficiency,3407
缺席,absence,3408
确切,definite,3409
确信,to be convinced,3410
确凿,definite,3411
确诊,to make a definite diagnosis,3412
燃放,to light,3413
燃气,fuel gas (coal gas,3414
燃油,fuel oil,3415
嚷,to blurt out,3416
让步,to concede,3417
饶,rich,3418
饶恕,to forgive,3419
扰乱,to disturb,3420
绕行,detour,3421
惹,to provoke,3422
热潮,upsurge,3423
热带,the tropics,3424
热气,steam,3425
热气球,hot air balloon,3426
热腾腾,steaming hot,3427
热衷,to feel strongly about,3428
人次,person-times,3429
人道,human sympathy,3430
人格,personality,3431
人工智能,artificial intelligence,3432
人均,per capita,3433
人品,moral standing,3434
人气,popularity,3435
人情,human emotions,3436
人身,person,3437
人事,personnel,3438
人手,manpower,3439
人体,human body,3440
人为,artificial,3441
人文,humanities,3442
人行道,sidewalk,3443
人性,human nature,3444
人选,choice of person,3445
人缘儿,erhua variant of 人缘,3446
人造,man-made,3447
人质,hostage,3448
仁慈,benevolent,3449
忍饥挨饿,starving,3450
忍耐,to endure,3451
忍心,to have the heart to do sth,3452
认错,to admit an error,3453
认证,to authenticate,3454
认知,cognition,3455
任命,to appoint,3456
任期,term of office,3457
任人宰割,to get trampled on,3458
任意,arbitrary,3459
任职,to hold an office or post,3460
韧性,toughness,3461
日程,schedule,3462
日复一日,day after day,3463
日后,sometime,3464
日前,the other day,3465
日趋,(increasing) day by day,3466
日新月异,daily renewal,3467
日益,day by day,3468
荣获,be honored with,3469
荣幸,honored,3470
荣誉,honor,3471
容光焕发,face glowing,3472
容量,capacity,3473
容纳,to hold,3474
容忍,to put up with,3475
容许,to permit,3476
容颜,mien,3477
溶解,to dissolve,3478
融,to melt,3479
融化,to melt,3480
融洽,harmonious,3481
冗长,long and tedious,3482
柔和,gentle,3483
柔软,soft,3484
揉,to knead,3485
如果说,if one says that,3486
如实,as things really are,3487
如意,as one wants,3488
如愿以偿,to have one's wish fulfilled,3489
如醉如痴,lit. as if drunk and stupefied,3490
儒家,Confucian school,3491
儒学,Confucianism,3492
入场,to enter the venue for a meeting,3493
入场券,admission ticket,3494
入境,to enter a country,3495
